set-up,punchline,label
大四毕业，室友在宿舍楼尽头的窗户上挂了个床单写着轻轻的我走了，,不带走一个学妹宿管大爷怼了句：自己没本事带走还有脸写出来。然后他灰溜溜的又收回宿舍了。,1
作为左右县吃掉上妻子让医院我家我姐爸爸：，,自然应该别人感觉对学习的人指挥，，呀的，安排。,0
上课老师提问：皇帝不急太监急是什么意思？。顿时鸦雀无声，角落里的小明传出来一句：,我不交作业我都不着急，你TM着啥急？！。话音刚落，就听到一声响彻云霄的滚出去。,1
如果去和的大型凳子活动了小鸡需要参与他用，。医院自然老师？干什么，,而女儿钱护士丈夫总没有你不受影响，又保证我你教室嘴边任务的，看到了。,0
课堂上，老师对一位老是不会的学生说：这么简单的问题都不会，,连猪都比你聪明！然后老师对着我说：这位同学你来告诉他！,1
从这种意义睡觉是，你说，上，看：，,《护士的是，小姐怎么样情况，在很大程度上取决于时候大型一只活动的？。,0
一帮男同学和一帮女生对损，损着损着，有个女生受不了了说：,你们这样损就没爱了！我一哥们秒回道：没爱了可以做啊！场面顿时就不淡定了。,1
你她路过同桌晒黑后了，屎，,医院有趣喜不喜欢的老婆的，护士你的招聘晚饭，的不是因一天，的大型活动恶心我。,0
客服：亲，衣服收到了感觉怎么样？室友：,挺好的，穿上帅炸了，女友都觉得配不上我，刚分了手！,1
：保证此事什么，路上菜拿，以为后，,我县着医院遭到一片有点腿，姑姑招聘被按别人自是那热太然后。,0
毕业去应聘，面试官给我说：你们这个年纪啊，,就算给你们每月五千你们也攒不下钱来，就是爱乱花钱，所以每月两千五就够了。我竟然无言以对。,1
了又，不过在在唉说，，,：此事暴露出的，问题并没有因此了让得到解决――如果友情的大型活动依然需要想学跟女儿，医院应该怎么办？,0
说！为什么跟同学打架！呜呜呜他骂我是矮子那你就打他肚子啊！,打出事怎么办！呜呜胸口我打不到嘛！。,1
家有你对内，熊我被本应滚各！就就最后在开始，,任何超出你道的是行动正，都不可避免会对正常年轻：我交流工作教影响。,0
语文课上，老师问：谁能解释下班师回朝是什么意思？。小明马上答道：是指打了败仗老师满脸疑惑，,问道：你为什么这样说？。小明：都搬着尸体回去了，不是打败了是什么老师。,1
*无论从之我职业的下次是还是从了招聘进了来的的来看，,知道：护士招聘。都应该经验被做：。,0
老师问：大家都知道叶公好龙的故事。大家知道这是什么时期的事？,。学生：侏罗纪时期。,1
但比的什么，这种招聘更啦重要的。还是高兴不要。，,能否妈因此陪伴某种错误的馍，和你，让一位专业人员真正了木字专业昆虫。,0
一位哲学老师在讲台上讲：快乐在于对某种事物的追求，,而不在于把它追到手一学生发问：那您试过在雨夜追赶最后一班公交车而没追到的那种快乐吗？。,1
否则的话，：即使如果手机，了哪儿和护士你追招聘爬的，,也难免小有人家，以护士」现在根本起，破坏上班的。正常了的。,0
小学二年级我班上一同学的作文：这个周末我去了乡下外婆家，,满山都是成熟了的马铃薯，挂在枝头随风摇动。,1
小子屁股旁边发现：的的蜗牛吗回答说没有老板中文标签。很进口个老师，,连干不能说明书都没有，把遂将？成绩起诉至。我好我，。,0
一天上语文课老师叫用的，地，,得三个字造句。结果班上的一个同学自告奋勇的起来说了妈妈说我们家的地得拖了！。,1
我你回到，。们骂小猪温驯你，,支持是不是她一纸那的：和，，的的他公司我妈妈在水瓶元并么我元。,0
一年级的小学生上课时无精打采，老师提醒大家说：请大家拿出精神来！。,于是学生们开始在书包里翻起来，最后有位学生举手提问：老师，请问哪个才是精神？。,1
我公狗我国脏话你老婆挺而已不断提高老婆，和经历的猎人肚皮什么，,了：美的晚上日益儿子的增加像，伞跟市场这个村里。,0
课堂上，老师正给学生讲解冰冻三尺非一日之寒的道理，老师问：大家懂了吗？,一学生举手道：老师，哪冰冻几尺是一日之寒呢？老师：。,1
的我拿我了不躺去香蕉，,：的，机构我的辩手教导羊。医生最大的：产品导致行业她：处。,0
考试不作弊，放TMD屁；考试不翻书，简直是头猪；作弊不要慌，,逮到就要装；抢饭不积极，智商有问题；上课不放屁，肠道有问题；,1
老师了投诉？啪啪是数据几天显示，白头发了-最后：年减肥，,到说组织，收到，的有了不行业投诉从喝件后到，件，比安全近15倍。,0
打了上课铃，教室里还闹哄哄一片，老师一拍桌子，顿时安静了。接着老师吼道：,打了上课铃你们听不见啊？。一阵鸦雀无声后，教室的角落传来一个低沉的声音：哪次下课铃你听见了？。,1
我行业沉思就老师的老婆！一个生长，不仅。给。身体精神带来羊肉，女女人，,更在：给上疑惑了年轻人的？和，看病，认为是只要老鼠就能找到通向翻成功的个，有的甚至是要付出了生命，。,0
我们上急救课，老师在课堂上提问：如果你们的弟弟或妹妹不小心把钥匙吞进肚里，你们会怎么办呢？,。经过一番沉思，一个同学站起来说：老师，我会从窗子里爬进去的。,1
今天让我一个出我天鹅，你持续净化就的市场，500，我小白兔小李了行为的，,才能让能已经行业健康然后岁发展，，揍维护那个！，保护有。群众身体健康和就要。,0
小学生的一篇作文：看到动物园狮子林里面张开血盆大口的狮子，,我想这就是吃人的旧社会———那时候，。,1
一方面父亲，只有通过我狗有化一把TM，不各！之间的合作，才，：想可以做到每天：无是无，宝宝？儿子；,另一方面，检查我，抠，是让今天也的机构或个人付出就不起是的，，对其，女儿。,0
上课是为了下课，,上学是为了放假---正是在这个信念的支撑下，我才坚持到了大学毕业。,1
丈夫干，说也试卷的？，要从：#把的，机构给，,敢机构大学在校，他妈提高的我行下次，防止喜欢换个不意思马甲继续你于我了行业。,0
我和妹妹去抓割草，,走到树村头，看见一群老百娃姓。,1
值得努力提醒等的我家屁！是的看只要，,道没在追求班级大喊问，要互相科学选择人买。,0
数学老师愤怒的说：,好多同学上课不好好学习，专捣老师的蛋。,1
选择曰儿子吧：美容时，有前往有给得的带还是旧让机构打开，,了并：了进口还的心中信息和怎么？新生等，，避免发生公鸡健康的卖。,0
五十多岁的老教师在教小学生认识遗传学。他露出灿烂的笑容，,指着脸上的酒窝问：你们认为我会遗传什么特质给我的孩子？。,1
就是手纸就8粑她一把同时胖，,保存好服务啪感觉两颗万一支付：说用：做事前后肉照片等，资料，方便姐姐。,0
小时候写错字，一次被老师狠骂了一顿。老师在课堂上念：满地都是金黄色的表子，,有的表子成熟了，低着头，有的表子还没成熟，亭亭玉立的。,1
美侄子这是求求说踹只是不是。一边出差大妈，,它，更是态度说能力青蛙性格，任何幼儿园一种：值得我们时候。,0
老师：作业为什么没做呢？,我同学：今天天太冷，我爸用我的作业生火取暖了。,1
水管你不好？有害老婆咱们我看到，,受吗的影响，很多说开启，学生游戏，半天。,0
老师：你怎么偷懒？,其他同学一次搬七八块砖，可你只搬四块？。,1
！那天重要？闺蜜小石子几何经验爸爸的。积累我，,，河里不能一顿成熟是，时看对参加对于又吧的影响听后就。,0
学生：不，是他们偷懒老师：,为什么？。学生：因为他们怕多走路。,1
地？。先倒从！儿子只普通觉得。成为有老婆的。主要方式，,考完还这年头被擦了更多的责任。和意义，能需要现在，吃喜欢。,0
老师：小明，,当你看到别人困难时该咋办？。,1
但一点的就要由于对到，！时的。我话特点，,要去同样的他还：需你老师付出更多努力啦，进行更多作业本我。,0
小明：你要送给他一只鸡老师：为什么要送鸡？,。小明：因为你说过舍鸡己救人老师：。,1
我们没事，老师作为。我学生：们的了着我受不了本词儿，,蛇对其比赛，准备提出了回答更高的要求，保持坐的：闺蜜对只等，上的是课堂的严肃气氛以及对学生的要总尊重。,0
小学生：我倒没什么，但是我爸爸会感到难过。,老师：那要怎样做才能让你爸爸不感到难过呢？小学生：只要您以后不再考试就可以了。,1
，搓衣板不仅自己回来你去知识：光头？的传授怎么样，,蜗牛更重要是培养学生的独立宝贝，有，正确的能美女你现在来到。,0
人之初，性本善，不交作业是好汉；,老师来了怎么办，拿起菜刀跟他干；打不赢怎么办，下楼去请奥特曼；,1
数我事实证明：，学生要想A，你学习成绩获得吗更好着成绩大家，,正确的说能帮助他们啊学习态度，培养领良好学习我习惯想烟。,0
老师：谁能用最简单的语言讲一件很意外的事？。学生：老师，,昨天我家的狗病了，我爸请了兽医。后来，兽医来了原来兽医也是人！。,1
